timestamp,container,cpu,mem,mem_percent,net_io,block_io,pids
2026-01-06T22:46:43,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.06MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:43,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.16MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,27
2026-01-06T22:46:43,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.01%,36.4MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:43,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.63MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:43,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.02%,35.98MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:43,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.52MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:43,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.03%,37.12MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:43,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.82MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:43,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.01%,36.07MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:43,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.65MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:46:43,novamart-localstack,0.05%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:46:43,novamart-inventory-dynamodb,52.83%,331.6MiB / 11.32GiB,2.86%,78.5MB / 23.1MB,0B / 5.61MB,55
2026-01-06T22:46:43,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.01%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:46:46,novamart-inventory-service,121.29%,115.9MiB / 11.32GiB,1.00%,38MB / 89.4MB,0B / 4.1kB,22
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.01%,35.63MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.02%,35.05MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,25
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.51MiB / 11.32GiB,0.31%,9.98kB / 17.3kB,0B / 8.19kB,24
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.03%,36.13MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.06MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.16MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,27
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.4MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.01%,36.63MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.04%,35.98MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.52MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.12MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.82MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.02%,36.07MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.65MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:46:46,novamart-localstack,20.21%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:46:46,novamart-inventory-dynamodb,104.40%,364MiB / 11.32GiB,3.14%,82.3MB / 24.2MB,0B / 5.61MB,60
2026-01-06T22:46:46,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.02%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:46:49,novamart-inventory-service,113.86%,141.8MiB / 11.32GiB,1.22%,40.1MB / 94.5MB,0B / 4.1kB,22
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.02%,35.63MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.02%,35.05MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,25
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.51MiB / 11.32GiB,0.31%,9.98kB / 17.3kB,0B / 8.19kB,24
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.02%,36.13MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.06MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.16MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,27
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.4MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.63MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.01%,35.99MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.52MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.12MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.82MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.02%,36.07MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.03%,36.65MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:46:49,novamart-localstack,0.04%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:46:49,novamart-inventory-dynamodb,94.56%,363.9MiB / 11.32GiB,3.14%,87MB / 25.6MB,0B / 5.61MB,60
2026-01-06T22:46:49,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.01%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:46:52,novamart-inventory-service,112.22%,157MiB / 11.32GiB,1.35%,42.3MB / 99.8MB,0B / 4.1kB,22
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.02%,35.63MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.01%,35.05MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,25
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.51MiB / 11.32GiB,0.31%,9.98kB / 17.3kB,0B / 8.19kB,24
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.02%,36.13MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.06MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.01%,37.16MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,27
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.4MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.01%,36.63MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.02%,35.99MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.52MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.12MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.82MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.02%,36.07MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.65MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:46:52,novamart-localstack,0.04%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:46:52,novamart-inventory-dynamodb,95.92%,364.1MiB / 11.32GiB,3.14%,91.8MB / 27MB,0B / 5.63MB,60
2026-01-06T22:46:52,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.02%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:46:56,novamart-inventory-service,114.69%,173MiB / 11.32GiB,1.49%,44.4MB / 105MB,0B / 4.1kB,22
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.04%,35.63MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.03%,35.05MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,25
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.51MiB / 11.32GiB,0.31%,9.98kB / 17.3kB,0B / 8.19kB,24
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.02%,36.13MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.06MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.16MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,27
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.4MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.63MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.04%,35.99MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.52MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.13MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.82MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.04%,36.07MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.65MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:46:56,novamart-localstack,28.24%,1.736GiB / 11.32GiB,15.33%,3.92MB / 2.64MB,8.95MB / 7.22GB,1064
2026-01-06T22:46:56,novamart-inventory-dynamodb,96.93%,364.2MiB / 11.32GiB,3.14%,96.4MB / 28.3MB,0B / 5.63MB,60
2026-01-06T22:46:56,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.01%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:46:59,novamart-inventory-service,117.81%,162.8MiB / 11.32GiB,1.40%,46.5MB / 110MB,0B / 4.1kB,22
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.02%,35.63MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.02%,35.05MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,25
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.51MiB / 11.32GiB,0.31%,9.98kB / 17.3kB,0B / 8.19kB,24
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.03%,36.13MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.06MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.16MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,27
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.4MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.63MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.01%,35.99MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.52MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.02%,37.13MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.82MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.02%,36.07MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.65MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:46:59,novamart-localstack,0.04%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:46:59,novamart-inventory-dynamodb,92.94%,364MiB / 11.32GiB,3.14%,101MB / 29.6MB,0B / 5.63MB,60
2026-01-06T22:46:59,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.02%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:47:02,novamart-inventory-service,112.03%,181.4MiB / 11.32GiB,1.57%,48.7MB / 115MB,0B / 4.1kB,22
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.02%,35.63MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.02%,35.05MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,25
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.51MiB / 11.32GiB,0.31%,9.98kB / 17.3kB,0B / 8.19kB,24
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.03%,36.13MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.02%,37.06MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.16MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,27
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.4MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.63MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.02%,35.99MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.52MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.03%,37.13MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.82MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.02%,36.07MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.65MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
2026-01-06T22:47:02,novamart-localstack,0.06%,1.707GiB / 11.32GiB,15.08%,3.92MB / 2.64MB,8.95MB / 7.22GB,1059
2026-01-06T22:47:02,novamart-inventory-dynamodb,98.82%,364.5MiB / 11.32GiB,3.14%,106MB / 31MB,0B / 5.63MB,60
2026-01-06T22:47:02,novamart-localstack-lambda-novamart-inventory-handler-200acf734ffa22fd85785e74529d7a81,0.02%,14.11MiB / 11.32GiB,0.12%,19kB / 22kB,0B / 12.3kB,17
2026-01-06T22:47:05,novamart-inventory-service,115.40%,186.3MiB / 11.32GiB,1.61%,50.8MB / 120MB,0B / 4.1kB,22
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-d680ff31c9f282a9a4a60b67cd288135,0.02%,35.63MiB / 11.32GiB,0.31%,11.1kB / 17.4kB,0B / 12.3kB,28
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-af3ece34afdc6f78386064123366d258,0.02%,35.05MiB / 11.32GiB,0.30%,9.94kB / 17.2kB,0B / 8.19kB,25
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-7628f368b9c53e496ab20cf6d732fb0d,0.02%,36.51MiB / 11.32GiB,0.31%,9.98kB / 17.3kB,0B / 8.19kB,24
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-471814cdd3b52fb4b83f70b8ff9caa74,0.02%,36.13MiB / 11.32GiB,0.31%,11.4kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-7b1d04499dbffc95d2de821185c9c987,0.01%,37.06MiB / 11.32GiB,0.32%,9.83kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-441f5e77697f54f3479cc4504fa503ae,0.02%,37.16MiB / 11.32GiB,0.32%,11.2kB / 17.4kB,0B / 8.19kB,27
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-e1208ecc439f3b423d72860681aa4f20,0.02%,36.4MiB / 11.32GiB,0.31%,10.1kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-94582f3c5c2a4ae035b3dd2c556bfa97,0.02%,36.63MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-2549e8fead1b904b78c59a2008753f6f,0.02%,35.99MiB / 11.32GiB,0.31%,11.8kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-140d8423947107052a51c4879661b553,0.02%,35.52MiB / 11.32GiB,0.31%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-cd29e7cf2e2e5ef9ad3b40837db77c41,0.03%,37.13MiB / 11.32GiB,0.32%,9.66kB / 17.3kB,0B / 8.19kB,26
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-4b52a25ea4a3e717ad4e99961ff31164,0.02%,36.82MiB / 11.32GiB,0.32%,11.7kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-edf4db05cfaeb51fac6c39e26fc13f5a,0.02%,36.07MiB / 11.32GiB,0.31%,11.2kB / 17.4kB,0B / 8.19kB,25
2026-01-06T22:47:05,novamart-localstack-lambda-novamart-inventory-handler-5f03faccf3ab85498585863355ed7ae0,0.02%,36.65MiB / 11.32GiB,0.32%,10.3kB / 17.3kB,0B / 12.3kB,27
